Mouse Action,Traveled Distance,Elapsed Time,length_of_line,largest_deviation,User
1,5634.157499,144.785,220.5379786,570.9220734,20
5,7710.236971,272.861,494.3531127,547.7117329,20
1,603.5533147,0.702,527.6551904,63.09802425,20
2,270.5950399,1.513,196.0102038,61.98656888,20
5,36.51271755,1.654,36.23534186,0.993505184,20
2,922.3763623,3.292,538.8023756,114.4612622,20
5,520.9404399,1.622,467.8888757,91.83377129,20
5,422.193063,2.184,263.210942,65.05808561,20
5,992.3507197,6.443,189.7709145,117.8578923,20
2,783.3691338,3.26,499.0490958,86.49249215,20
2,552.6040566,2.949,448.7772276,54.72202797,20
2,1058.144349,8.081,452.4522074,196.8075269,20
5,885.4400746,2.121,659.6400534,250.4396135,20
5,223.2894824,2.356,204.7071078,17.60564173,20
2,204.8238665,2.372,87.00574694,30.4117842,20
5,54.57827919,2.324,30.52867504,13.69204525,20
1,527.1724439,2.823,195.5019181,138.8733178,20
3,117.8225388,0.952,73.97972695,8.137364448,20
2,1613.52673,2.605,9.219544457,546.2308928,20
5,950.390538,2.887,537.22714,161.140407,20
2,576.8266202,1.279,551.5985859,51.41963871,20
1,1536.22554,2.589,680.1477781,160.7356571,20
1,9216.068088,254.234,97.08243919,492.2105418,20
5,653.6319409,1.341,595.695392,80.53612744,20
1,710.7161354,2.012,537.837336,85.58721554,20
1,176.8710963,2.761,156.01282,10.15301179,20
3,387.3576134,3.416,361.8646156,30.19637602,20
2,5697.923343,282.393,280.1463903,674.061871,20
2,623.8998251,1.139,601.9177685,44.9762433,20
2,624.6427495,2.621,586.7418512,87.18144085,20
2,190.0768697,3.245,157.8353573,14.90160406,20
1,229.509596,16.677,90.35485598,71.62869034,20
1,580.2789065,4.914,124.6194206,165.4076058,20
2,335.585178,14.71,258.9613871,37.73535549,20
1,590.2528762,2.574,475.1515548,57.96466353,20
2,1547.995062,14.757,725.206867,229.3497312,20
2,370.5934022,1.31,349.7942252,9.068188584,20
1,242.7264468,1.248,234.940418,10.8921233,20
2,639.1022931,5.335,36.89173349,129.6767473,20
2,1110.246221,5.648,446.8937234,258.3858174,20
2,1164.127777,1.981,198.9170681,430.7322685,20
2,92.42413566,1.654,90.47651629,4.509457445,20
2,646.1961949,92.244,91.23595782,54.47413628,20
3,71.87589488,1.919,70.00714249,4.171002981,20
1,911.2853814,14.118,40.11234224,10.94426243,20
3,199.955931,0.967,198.8164983,8.510360128,20
2,452.0464847,1.326,423.5150529,28.2398463,20
2,509.8911941,0.998,374.4769686,47.77863928,20
2,335.125047,1.576,299.9816661,34.04208041,20
5,749.4263336,2.839,429.2982646,265.8827426,20
1,642.5837964,1.482,444.1621326,154.727283,20
1,240.7651482,1.248,47.42362281,82.61705387,20
1,616.698658,2.184,175.3282636,222.5881852,20
2,868.1150391,1.498,638.2640519,119.2860537,20
2,863.2434485,4.087,268.7005769,90.50966799,20
2,280.4853924,1.217,275.0072726,10.12336864,20
2,847.598482,2.356,278.9498163,74.70877837,20
2,578.1430394,6.271,293.9727879,76.68737016,20
2,1519.144272,287.915,388.2331774,280.2388007,20
2,852.1913759,4.259,202.2003956,183.6297099,20
2,989.280006,6.942,337.5218511,212.0544189,20
2,537.0811329,4.29,44.27188724,154.9516053,20
2,471.256504,2.34,257.7750958,93.36821281,20
2,4022.77161,19.625,292.1540689,474.9343403,20
2,1400.101854,1.56,10.81665383,469.5537161,20
2,503.8548291,1.357,483.6744773,64.52480225,20
2,1614.811644,10.437,659.7128163,106.3978117,20
2,399.038157,1.014,391.2147748,31.00598644,20
2,418.2967315,1.778,371.5292721,52.8895069,20
2,338.0576994,4.29,224.07588,44.53402124,20
2,230.691724,0.843,226.373585,18.34578005,20
2,28.43612599,0.889,10.19803903,11.96308424,20
2,48.40254298,1.732,26.92582404,15.52413027,20
2,171.850086,1.654,55.4616985,66.31603611,20
2,915.6089776,8.518,604.8107142,287.5841911,20
2,343.9254428,1.326,322.2374901,22.71616502,20
2,114.5959903,0.873,108.853112,15.9480971,20
1,606.7303832,1.638,557.1974515,82.8216279,20
3,331.7014978,3.323,241.9607406,76.04126171,20
2,78.51333485,12.917,61,15.26229508,20
2,426.0761766,8.767,56.64803615,82.61539707,20
2,1152.972008,10.655,89.82204629,242.145452,20
2,338.0238609,1.591,258.9710409,30.9996051,20
2,461.1467954,2.621,429.8476474,52.02075697,20
2,920.0361964,16.894,382.2054421,291.3511628,20
2,854.2487558,3.088,347.8965363,148.492424,20
2,120.3128581,1.201,97.49358953,31.76619114,20
2,184.2291201,1.279,166.8112706,23.53557998,20
2,228.0862798,1.482,136.1800279,72.66851206,20
1,1134.014565,4.836,375.8257575,293.7185592,20
3,176.3694159,1.747,149.2816131,31.62479225,20
2,331.6813001,0.874,248.5558287,39.92664365,20
2,126.7558972,3.135,120.7393888,8.630157984,20
2,95.77512009,0.608,77.66595136,21.37358741,20
2,710.0423664,4.134,413.9432328,243.5261456,20
2,176.6870905,1.857,123.4706443,9.791801177,20
2,145.0727598,0.765,141.2834031,7.870705089,20
2,445.4234128,1.997,334.462255,76.84873141,20
2,95.06400984,4.945,68.8839604,12.22345514,20
2,258.6702443,0.92,200.0624902,6.722899422,20
2,79.41148562,0.687,60.16643583,22.23831247,20
2,484.818559,1.607,359.3021013,79.0254215,20
2,707.0666807,2.527,188.0425484,305.9307614,20
2,455.075323,2.059,400.9014842,23.7589542,20
2,495.6973589,1.17,476.0514678,29.7614879,20
2,470.835626,2.901,389.2788204,105.009566,20
2,397.5223462,2.184,309.0145628,34.83330981,20
1,508.0760673,1.326,491.3206692,28.09977448,20
1,437.551698,1.451,292.1044334,108.8994084,20
2,91.34218454,0.811,90.02221948,5.487534109,20
2,322.4195542,1.435,271.9356542,67.90944739,20
2,198.6650369,0.764,198.022726,4.772179533,20
2,87.30473675,0.873,83.29465769,10.84103141,20
2,763.4853537,4.774,108.3743512,318.9776881,20
2,999.4710716,3.432,466.9047012,234.7973788,20
1,610.1522544,2.09,420.3867267,138.2631665,20
5,1826.781404,14.961,101.0445446,182.8896361,20
2,462.1489761,5.616,370.6008635,53.90975027,20
1,830.7300396,3.354,386.1722414,300.4307083,20
3,185.011258,1.201,184.3908891,2.060839349,20
2,628.8271518,1.638,467.4719243,114.7191889,20
2,1895.059603,10.172,858.2458855,435.4964076,20
2,109.8377495,1.092,107.8146558,7.34594007,20
1,324.0689317,0.967,289.9137803,42.01594001,20
3,223.1165699,1.311,220.6558406,4.323474952,20
2,575.6307287,1.653,344.1060883,145.8125901,20
2,628.7475588,2.34,324.6074552,31.5766007,20
2,2896.580318,4.166,791.6362801,316.0239194,20
2,873.3821088,1.373,818.0684568,116.2152131,20
2,477.7345726,0.889,470.9575352,35.14966586,20
1,1037.726081,1.934,613.5552135,166.3811141,20
3,269.6584401,1.701,264.1533645,5.96244535,20
2,72.31139959,2.605,67.36467917,8.223894284,20
2,190.1193673,1.092,172.1540008,8.939670252,20
2,471.2770238,2.714,413.9685978,72.07793092,20
2,425.5991129,1.623,123.458495,143.2951211,20
2,496.8557266,2.215,274.2134205,99.64136674,20
2,281.564771,2.075,265.0452792,19.88339508,20
2,542.9666541,2.013,216.5178976,114.2630714,20
2,434.405235,3.198,395.0012658,47.37453173,20
2,331.1022375,1.762,218.5154457,119.1677775,20
2,467.1898575,0.904,458.8518279,21.03729224,20
2,452.8217543,1.17,355.9845502,98.59697556,20
2,270.4029267,2.215,264.3274484,20.22869752,20
2,425.9433222,2.043,278.4546642,115.4837901,20
2,146.5780962,3.182,25.49509757,66.67948595,20
2,747.7168065,3.354,509.2425748,99.94451076,20
2,105.1745479,0.952,99.62429423,7.417869364,20
2,287.5137759,1.31,266.7376989,29.99576001,20
2,1313.58482,5.772,282.3349075,217.3163798,20
2,208.6178165,1.466,34.98571137,46.30461799,20
2,337.4185348,0.842,330.1893396,10.17597965,20
2,112.8855239,0.67,110.6797181,6.51429198,20
2,841.0197985,1.529,700.2578097,125.7693935,20
2,850.1470735,1.747,778.6192908,72.33830534,20
2,487.9017597,2.574,475.9758397,45.94140747,20
2,1410.143248,2.028,881.3903789,221.6157615,20
2,320.5419214,1.185,258.629078,34.84526979,20
2,706.5242949,3.713,170.2938637,194.9101353,20
2,161.1864575,1.17,158.0284784,10.62466725,20
2,155.4790077,1.232,153.7302833,4.520904959,20
2,543.1334798,2.152,510.2127007,63.20109232,20
2,49.50391657,0.671,48.46648326,2.414039396,20
2,1714.953997,5.444,333.2416541,439.626914,20
1,425.1950616,1.684,419.6593857,24.25776796,20
1,677.4197573,1.108,104.2017274,148.4044495,20
2,188.7855057,1.716,172.0377865,24.76200192,20
2,607.899508,2.652,527.1147883,87.74179938,20
2,278.6505284,0.889,268.7601161,30.42118049,20
2,330.7220939,3.369,296.7894877,39.81946966,20
2,398.2338684,1.498,170.0264685,160.0044995,20
2,305.7578907,1.42,220.6558406,38.82063568,20
2,826.9722927,3.728,113.6001761,149.7444862,20
2,1044.838128,5.194,227.3059612,398.0273967,20
5,421.5897862,2.184,418.1686263,10.55076762,20
2,449.4804515,1.904,248.5196169,180.9635817,20
2,282.3821025,1.029,281,7,20
1,234.6986563,3.713,44.94441011,34.44254794,20
3,93.96009151,1.233,88.05112151,7.893141939,20
2,70.94099472,1.794,62.39390996,8.542500387,20
2,161.9580631,0.717,160.1124605,5.74596129,20
2,660.2281172,2.372,428.4763704,136.7076554,20
1,488.5632419,2.028,438.2989847,61.78887231,20
2,1371.301917,8.736,363.7485395,197.7300035,20
5,797.3960785,8.144,306.3413129,294.1033292,20
2,514.1755428,1.934,301.7614952,142.6026868,20
2,385.1443958,2.231,268.4864987,62.40909721,20
2,195.8421824,1.342,188.0957203,16.67236232,20
2,895.261548,5.554,390.4932778,123.4413055,20
2,569.4083378,2.138,313.0255581,162.1177527,20
1,370.3533014,1.139,365.0054794,11.44640351,20
2,377.3935246,1.872,102.4158191,118.6633091,20
2,477.6858682,1.622,466.0686645,29.5106731,20
1,364.201851,1.045,351.9232871,27.61965564,20
2,481.2440142,1.763,278.6574959,111.5527142,20
2,557.6461075,2.184,112.1784293,189.0559543,20
2,547.2038791,1.077,536.7774213,40.29416876,20
2,297.8608449,1.435,295.8445538,8.88980367,20
2,441.9673378,3.151,311.5461443,108.1605426,20
1,378.0085377,0.561,372.5184559,26.42016749,20
2,862.5738976,3.759,60.20797289,189.9914488,20
2,261.6225179,1.061,248.0503981,5.039298504,20
2,147.4301214,0.655,141.4001414,17.82176435,20
2,437.9480409,1.841,277.7804889,102.7897968,20
2,1430.304968,8.596,83.38465087,315.2858437,20
2,604.0958802,3.167,579.6619705,33.6506464,20
2,867.2165524,0.812,825.0151514,49.87181136,20
2,342.1812717,1.529,243.0822906,29.89522594,20
2,796.4717052,1.108,763.6000262,25.64824427,20
2,2345.387675,2.917,408.5841407,231.9473288,20
2,343.3960584,0.905,331.4724725,12.74012279,20
1,464.8082271,1.638,366.2840428,69.04477686,20
1,361.9007089,0.671,315.9778473,66.31477547,20
1,672.1013898,5.258,233.2402195,128.5498704,20
2,636.1070372,1.217,457.7390086,70.30207038,20
2,427.8776201,1.404,417.3260117,33.35042535,20
2,368.3060159,3.978,337.8535186,46.77470896,20
2,406.9312365,1.638,307.5191051,78.90241483,20
2,401.9997645,1.716,308.9886729,101.0684298,20
2,3878.124008,13.931,495.9647165,782.8722227,20
2,779.7987175,7.972,498.6271152,170.9614207,20
5,225.370422,1.67,176.2072643,54.8558542,20
2,2362.243011,2.293,620.7100773,754.0380238,20
2,434.6914984,1.966,131.8938968,106.6008386,20
2,726.8212797,1.248,649.5536929,108.6653817,20
2,106.5968277,4.945,81.70679286,8.077663764,20
2,97.42915271,0.921,79.84985911,11.12087122,20
3,91.29463358,1.763,89.14033879,4.45365146,20
2,774.6702438,2.464,685.1685924,95.22327895,20
2,1120.501324,2.247,728.4408006,244.754275,20
2,530.2928772,3.697,365.5789928,34.13762892,20
2,594.1457548,1.7,97.04638066,241.5752122,20
2,454.5133816,2.309,102.9611577,98.25064348,20
1,569.7448993,1.139,391.2083844,47.11555462,20
2,673.3100759,2.48,443.8220364,83.77456942,20
2,236.9091496,0.936,218.5634919,23.27470135,20
2,136.7242377,1.965,113.0309692,19.88835463,20
2,533.7677797,6.365,355.877788,115.8880981,20
2,523.7595671,2.839,444.9292079,38.17461228,20
2,823.8173202,8.097,20.02498439,364.6444789,20
2,428.2006966,1.17,401.758634,57.10144863,20
2,899.5604958,4.914,389.6370106,116.2286918,20
2,507.4261338,1.544,386.2084929,99.76217692,20
2,531.7212089,7.925,263.5943854,78.92429109,20
2,129.4215679,1.763,117.3456433,15.95287177,20
2,88.49561305,3.229,77.49193506,6.155479272,20
2,78.64309171,2.886,64.12487817,12.53803552,20
2,544.8232359,1.046,511.4498998,46.19611815,20
2,532.5841528,2.294,263.6854186,55.78617155,20
2,835.8923978,2.34,758.6151857,124.6218132,20
2,186.8742452,2.995,4.123105626,8.003675626,20
1,2056.482139,15.803,461.0694091,243.9632684,20
2,759.4671381,2.293,415.4443404,200.6020829,20
2,997.4662112,6.115,364.7368915,360.1774404,20
2,391.0146596,0.811,369.9432389,26.39053502,20
2,264.4330834,2.465,260.5091169,9.995811397,20
2,175.3119947,2.824,114.2716063,36.89455445,20
2,101.1097069,0.686,100.0049999,3.879806015,20
2,252.2334656,2.293,203.6000982,66.08051822,20
1,1942.904341,19.188,480.4050374,164.8671305,20
2,844.685242,3.838,605.5353004,204.4306912,20
2,328.8772185,2.138,160.9751534,22.82339804,20
2,76.02833778,0.811,75,4,20
2,3471.536542,48.017,138.2353066,215.4442358,20
2,1553.566738,10.701,446.9105056,127.4304347,20
2,1940.744614,17.519,206.2062075,246.8063431,20
2,2505.285461,55.053,163.7681288,291.0090038,20
2,1134.023878,6.365,490.6240924,283.1169569,20
2,99.36619154,0.749,99.02019996,2.090482549,20
2,519.3070662,1.592,424.8599769,48.22059293,20
5,749.0026899,3.183,299.300852,210.7945887,20
2,909.9693977,1.155,790.931729,100.6787275,20
2,273.9646593,1.108,242.5283489,53.28861579,20
2,755.7489515,1.607,623.7707912,123.3530025,20
2,765.6900264,10.67,550.0190906,188.9970762,20
2,842.3709368,3.276,232.5725693,236.4036316,20
2,999.5040697,1.731,811.2465716,152.5627403,20
2,698.2945661,2.168,219.7134497,207.6522855,20
5,781.7842703,1.623,727.4558406,61.61198728,20
2,881.1277584,13.525,668.5057965,87.89153408,20
2,672.2499465,1.529,622.964686,108.4331127,20
2,152.2759605,8.081,134.0149245,22.20648193,20
2,729.0372987,3.682,79.20227269,64.27845852,20
2,643.7449899,2.356,567.5508788,30.0748367,20
2,533.775035,3.884,324.038578,54.62621183,20
2,859.3905926,1.357,138.1774222,287.5940177,20
2,188.4394091,0.733,148.3846353,53.32088449,20
2,255.6603667,1.092,243.6329206,16.03642065,20
2,371.6542857,2.325,166.940109,18.56953382,20
2,259.2424519,2.059,70.25667228,71.99316216,20
2,139.1618982,0.936,137.3826772,6.019681788,20
2,466.6430041,1.467,439.2641574,15.47132832,20
2,273.8746725,4.087,196.9873092,80.13714214,20
1,596.9065523,9.501,275.7480734,88.93625147,20
2,243.8891462,1.404,221.6348348,47.42936736,20
2,1299.298776,12.48,776.2705714,210.9651016,20
2,467.5158991,1.373,337.1201566,45.99546985,20
1,151.209945,1.638,145.1137485,2.942519261,20
2,559.4880906,1.092,520.6006147,44.07985575,20
2,994.4944073,2.231,656.9208476,104.7508239,20
1,225.0328952,1.981,161.5332783,44.55428674,20
2,678.9890657,3.479,180.709712,300.6368579,20
2,270.3558355,1.498,258.2479429,26.71850905,20
2,158.3026494,4.102,157,4,20
2,582.8206718,6.474,65.9241989,200.9732423,20
2,577.9419202,3.9,332.8137617,81.08438743,20
1,218.780522,1.263,216.3908501,8.965258925,20
2,1246.469626,15.303,292.0496533,193.3130184,20
5,366.5283541,4.275,287.0627109,44.44673416,20
2,562.0148061,2.652,457.3051498,97.93898018,20
1,1067.898713,3.026,528.050187,220.8009823,20
2,270.8824538,3.526,202.2992832,35.66498054,20
2,538.3790107,1.155,470.9193137,124.4777997,20
2,975.1477633,11.903,447.6538842,205.913549,20
2,543.1369251,1.107,447.2694937,12.46452101,20
1,645.8092777,1.872,576.3861553,67.49815145,20
2,1204.02695,1.216,1146.139608,30.80253031,20
2,406.8829622,1.248,392.1836305,14.83998706,20
2,1141.017195,1.311,1043.603373,148.2919699,20
2,246.2081085,3.978,222.8990803,26.01177175,20
3,165.4050485,2.355,159.1131673,14.80078639,20
2,663.1999059,4.93,434.0103685,93.52771948,20
2,296.7438548,0.998,288.6173938,27.7460755,20
2,1056.524827,2.075,730,169,20
2,971.562426,5.413,531.5007055,337.803879,20
2,140.1838581,1.56,122.5765067,31.15605186,20
2,425.5870652,2.465,336.5857989,118.335355,20
2,217.3888829,2.855,160.7015868,39.20932036,20
2,853.0381004,3.105,818.0611224,82.98890895,20
2,462.3149656,3.292,322.0947066,64.08674088,20
2,113.6129725,1.701,39.05124838,49.16616189,20
1,43.05077455,3.011,10.29563014,12.7238448,20
3,464.049936,4.087,117.8346299,32.35890844,20
2,412.5293595,4.633,327.0382241,113.4118194,20
2,447.0101514,2.699,435.9288933,44.34438804,20
2,1030.893426,2.356,817.6827013,149.0345825,20
2,922.9922599,1.264,821.9397788,156.9056558,20
2,979.3896375,3.385,6.32455532,174.2414991,20
2,553.7974439,1.139,18.43908891,159.1184908,20
2,231.8517522,1.326,182.5212316,32.93315493,20
5,819.9112551,2.262,732.0724008,52.7092675,20
2,957.9867159,11.638,469.5242273,247.9616455,20
2,307.2829418,2.356,207.4536093,58.4227001,20
2,213.0068721,2.059,136.5173982,57.1062744,20
2,765.7715052,4.103,482.9171772,168.3332129,20
2,597.6780476,2.73,333.006006,45.59677522,20
2,840.9879913,1.466,723.7292311,59.59134735,20
2,861.7252258,4.899,322.1210952,274.4992529,20
2,590.4663659,2.636,10.04987562,285.2771624,20
2,322.0700553,1.467,291.2953827,13.89998002,20
2,360.9471814,0.936,324.2252304,50.70857682,20
2,656.6765196,5.991,271.9356542,97.83196721,20
2,261.1323824,1.81,204.4309174,19.05778269,20
1,249.0661042,1.857,206.2280291,34.63156793,20
3,224.0213421,1.248,174.7712791,34.60522822,20
2,146.6103533,1.684,37.64306045,62.98637708,20
2,880.8520904,2.48,632.2784197,122.3764683,20
2,627.2477402,1.872,518.0009653,90.21218711,20
2,206.4953558,5.023,87.59566199,33.60897027,20
2,224.801508,7.551,39.01281841,68.41341152,20
2,625.7396752,1.045,589.7338383,72.88372688,20
2,137.9752531,0.64,116.1808934,32.38914669,20
2,481.1717669,2.465,345.6891667,122.5667567,20
2,74.37090047,1.451,71.44928271,4.590668899,20
2,55.65182441,1.545,34.98571137,9.946917938,20
2,1732.250056,14.664,40.04996879,79.35087332,20
2,73.6079839,0.764,54.4242593,11.57572024,20
2,49.98216248,2.184,41.23105626,4.802205376,20
2,430.7518775,4.696,346.3596397,77.62740493,20
2,477.9531198,2.793,449.9477747,63.1739984,20
2,626.6634604,2.106,431.4742171,126.8882307,20
2,599.8249775,0.983,596.2424004,29.36221911,20
2,3056.116018,5.85,838.9898688,606.9393909,20
2,2357.249445,9.829,590.160995,272.259606,20
2,466.1009607,1.31,438.731125,20.94221148,20
2,444.5704602,1.092,397.4543999,61.03341668,20
2,210.8442471,2.45,114.061387,35.15650744,20
2,77.18584959,0.718,59.13543777,14.17085984,20
2,311.2383295,0.998,287.5778156,17.52569123,20
1,615.6926757,1.466,511.2690094,75.75268457,20
2,1787.362589,8.377,354.1708627,339.5197422,20
2,492.807501,2.012,479.2003756,32.33929018,20
2,843.5498346,1.607,740.7374704,109.8742851,20
2,844.3127249,1.42,490.6984818,188.3396901,20
2,935.0223977,1.748,881.3540719,65.1690414,20
2,3223.733782,2.917,1062.800546,612.6144766,20
2,986.3189863,1.451,813.1082339,175.5153792,20
2,454.1840462,1.436,448.0200888,28.42060059,20
2,515.6100256,1.232,468.5851043,48.43090357,20
2,762.0529313,2.496,701.4627574,80.1396787,20
2,1014.301106,1.17,994.5476359,20.68276999,20
2,475.6347176,1.248,423.2079867,89.91559989,20
2,541.8033898,3.541,414.8409334,81.44808596,20
2,202.3898046,1.232,194.1648784,22.87746392,20
2,227.5627898,1.279,219.0365266,22.29308543,20
2,591.6090589,3.838,412.7868699,161.354454,20
2,47.56020273,1.155,26.17250466,3.973635743,20
2,620.9853274,2.168,89.02246907,285.6132869,20
2,269.3399558,1.466,241.7705524,47.48303665,20
2,152.9011599,2.215,145.6193668,16.00748616,20
2,93.27517473,3.151,81.83520025,8.040549763,20
2,476.6761735,3.307,84.89994111,155.4300254,20
2,204.3281694,1.217,137,30,20
2,404.8504016,2.153,353.3185531,42.39799995,20
1,356.2541902,2.605,240.3081355,113.4044003,20
3,226.2908539,1.154,219.3855054,4.020320295,20
2,358.7628075,2.013,112.4499889,76.46065674,20
2,996.918189,6.318,281.7534383,143.0293105,20
5,221.7753319,1.685,185.7767477,53.76883879,20
1,234.8240652,1.342,195.9693854,37.37318452,20
3,240.0020471,1.778,233.1372986,6.46829147,20
2,871.9364809,1.139,755.0821147,196.7057584,20
2,531.7995086,1.123,517.5567602,47.59864404,20
2,930.0190801,1.201,889.6858996,103.9681533,20
2,150.2180644,0.686,149.083869,6.546650596,20
2,423.846703,1.419,203.6663939,132.883975,20
2,269.0083815,3.65,259.4648338,26.3465376,20
2,321.1554185,1.186,206.6349438,121.8283778,20
1,229.3436646,1.685,179.9360998,44.23236921,20
3,263.7184459,0.999,261.3235542,3.290939474,20
2,806.7109647,2.449,647.8155602,166.2324998,20
2,1211.866465,4.274,708.2824295,54.36814242,20
2,1006.789929,1.201,819.0006105,100.0011465,20
2,471.6026947,1.654,326.5241186,20.86216488,20
2,965.4058215,1.513,738.2039014,137.0339547,20
2,867.5555901,6.957,581.0550748,110.7123968,20
2,680.8062966,5.944,8.94427191,229.8677881,20
